"Username","Trial","Condition.Number","Condition.Description","Condition.Notes","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Procedure.Notes","Procedure.Shuffle","Response.RT","Response.Response"
"56d684fffc7879000c77d87f",130,2,"Read","B","inch",NA,"B2",NA,NA,87,"Study","Bread","B2",2923,""
"56d684fffc7879000c77d87f",131,2,"Read","B","ankle",NA,"B3",NA,NA,88,"Study","Bread","B3",4157,""
"56d684fffc7879000c77d87f",132,2,"Read","B","shoe",NA,"B4",NA,NA,89,"Study","Bread","B4",2955,""
"56d684fffc7879000c77d87f",133,2,"Read","B","sandals",NA,"B5",NA,NA,90,"Study","Bread","B5",3941,""
"56d684fffc7879000c77d87f",134,2,"Read","B","sock",NA,"B6",NA,NA,91,"Study","Bread","B6",2908,""
"56d684fffc7879000c77d87f",135,2,"Read","B","hand",NA,"B7",NA,NA,92,"Study","Bread","B7",3161,""
"56d684fffc7879000c77d87f",136,2,"Read","B","boot",NA,"B8",NA,NA,93,"Study","Bread","B8",2794,""
"56d684fffc7879000c77d87f",137,2,"Read","B","yard",NA,"B9",NA,NA,94,"Study","Bread","B9",3017,""
"56d684fffc7879000c77d87f",138,2,"Read","B","kick",NA,"B10",NA,NA,95,"Study","Bread","B10",2913,""
"56d684fffc7879000c77d87f",139,2,"Read","B","knee",NA,"B11",NA,NA,96,"Study","Bread","B11",3192,""
"56d684fffc7879000c77d87f",140,2,"Read","B","walk",NA,"B12",NA,NA,97,"Study","Bread","B12",4441,""
"56d684fffc7879000c77d87f",145,2,"Read","B","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60016,"toes, ankle, shoe, sandal, sock, boot, kick, knee, walk, "
"56d684fffc7879000c77d87f",147,2,"Read","B","boy",NA,"F1",NA,NA,98,"Study","Flag","F1",4363,""
"56d684fffc7879000c77d87f",148,2,"Read","B","dolls",NA,"F2",NA,NA,99,"Study","Flag","F2",3285,""
"56d684fffc7879000c77d87f",149,2,"Read","B","pretty",NA,"F3",NA,NA,100,"Study","Flag","F3",3366,""
"56d684fffc7879000c77d87f",150,2,"Read","B","female",NA,"F4",NA,NA,101,"Study","Flag","F4",3887,""
"56d684fffc7879000c77d87f",151,2,"Read","B","dress",NA,"F5",NA,NA,102,"Study","Flag","F5",3485,""
"56d684fffc7879000c77d87f",152,2,"Read","B","date",NA,"F6",NA,NA,103,"Study","Flag","F6",3595,""
"56d684fffc7879000c77d87f",153,2,"Read","B","beautiful",NA,"F7",NA,NA,104,"Study","Flag","F7",6028,""
"56d684fffc7879000c77d87f",154,2,"Read","B","daughter",NA,"F8",NA,NA,105,"Study","Flag","F8",6288,""
"56d684fffc7879000c77d87f",155,2,"Read","B","sister",NA,"F9",NA,NA,106,"Study","Flag","F9",3965,""
"56d684fffc7879000c77d87f",156,2,"Read","B","cute",NA,"F10",NA,NA,107,"Study","Flag","F10",3114,""
"56d684fffc7879000c77d87f",157,2,"Read","B","niece",NA,"F11",NA,NA,108,"Study","Flag","F11",3710,""
"56d684fffc7879000c77d87f",158,2,"Read","B","young",NA,"F12",NA,NA,109,"Study","Flag","F12",3952,""
"56d684fffc7879000c77d87f",163,2,"Read","B","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60010,"boy, female, pretty, dress, date, daughter, sister, young, niece, doll"
"56d684fffc7879000c77d87f",165,2,"Read","B","white",NA,"SS1",NA,NA,110,"Study","Shirt","SS1",5320,""
"56d684fffc7879000c77d87f",166,2,"Read","B","gray",NA,"SS2",NA,NA,111,"Study","Shirt","SS2",3564,""
"56d684fffc7879000c77d87f",167,2,"Read","B","brown",NA,"SS3",NA,NA,112,"Study","Shirt","SS3",3001,""
"56d684fffc7879000c77d87f",168,2,"Read","B","coal",NA,"SS4",NA,NA,113,"Study","Shirt","SS4",2549,""
"56d684fffc7879000c77d87f",169,2,"Read","B","dark",NA,"SS5",NA,NA,114,"Study","Shirt","SS5",3269,""
"56d684fffc7879000c77d87f",170,2,"Read","B","color",NA,"SS6",NA,NA,115,"Study","Shirt","SS6",2860,""
"56d684fffc7879000c77d87f",171,2,"Read","B","funeral",NA,"SS7",NA,NA,116,"Study","Shirt","SS7",4353,""
"56d684fffc7879000c77d87f",172,2,"Read","B","blue",NA,"SS8",NA,NA,117,"Study","Shirt","SS8",5287,""
"56d684fffc7879000c77d87f",173,2,"Read","B","charred",NA,"SS9",NA,NA,118,"Study","Shirt","SS9",3744,""
"56d684fffc7879000c77d87f",174,2,"Read","B","ink",NA,"SS10",NA,NA,119,"Study","Shirt","SS10",2730,""
"56d684fffc7879000c77d87f",175,2,"Read","B","death",NA,"SS11",NA,NA,120,"Study","Shirt","SS11",3481,""
"56d684fffc7879000c77d87f",176,2,"Read","B","cat",NA,"SS12",NA,NA,121,"Study","Shirt","SS12",2435,""
"56d684fffc7879000c77d87f",181,2,"Read","B","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60879,"white, grey, funeral, blue, death, cat, coal, ink, "
"5ab87be55cd105000161a5a8",3,1,"Read","A","pane",NA,"Win_1",NA,NA,2,"Study","Window","Win_1",3200,""
"5ab87be55cd105000161a5a8",4,1,"Read","A","sill",NA,"Win_2",NA,NA,3,"Study","Window","Win_2",5202,""
"5ab87be55cd105000161a5a8",5,1,"Read","A","shutter",NA,"Win_3",NA,NA,4,"Study","Window","Win_3",6485,""
"5ab87be55cd105000161a5a8",6,1,"Read","A","curtain",NA,"Win_4",NA,NA,5,"Study","Window","Win_4",7592,""
"5ab87be55cd105000161a5a8",7,1,"Read","A","door",NA,"Win_5",NA,NA,6,"Study","Window","Win_5",1360,""
"5ab87be55cd105000161a5a8",8,1,"Read","A","ledge",NA,"Win_6",NA,NA,7,"Study","Window","Win_6",2396,""
"5ab87be55cd105000161a5a8",9,1,"Read","A","glass",NA,"Win_7",NA,NA,8,"Study","Window","Win_7",2905,""
"5ab87be55cd105000161a5a8",10,1,"Read","A","view",NA,"Win_8",NA,NA,9,"Study","Window","Win_8",3506,""
"5ab87be55cd105000161a5a8",11,1,"Read","A","screen",NA,"Win_9",NA,NA,10,"Study","Window","Win_9",3468,""
"5ab87be55cd105000161a5a8",12,1,"Read","A","shade",NA,"Win_10",NA,NA,11,"Study","Window","Win_10",3872,""
"5ab87be55cd105000161a5a8",13,1,"Read","A","open",NA,"Win_11",NA,NA,12,"Study","Window","Win_11",2586,""
"5ab87be55cd105000161a5a8",14,1,"Read","A","frame",NA,"Win_12",NA,NA,13,"Study","Window","Win_12",2280,""
"5ab87be55cd105000161a5a8",19,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60006,"sill, ledge, glass, door, shutter, pane, shade, frame, view, curtain, edge, "
"5ab87be55cd105000161a5a8",21,1,"Read","A","sandpaper",NA,"R1",NA,NA,14,"Study","Rough","R1",3527,""
"5ab87be55cd105000161a5a8",22,1,"Read","A","smooth",NA,"R2",NA,NA,15,"Study","Rough","R2",3344,""
"5ab87be55cd105000161a5a8",23,1,"Read","A","coarse",NA,"R3",NA,NA,16,"Study","Rough","R3",2556,""
"5ab87be55cd105000161a5a8",24,1,"Read","A","tough",NA,"R4",NA,NA,17,"Study","Rough","R4",6612,""
"5ab87be55cd105000161a5a8",25,1,"Read","A","rugged",NA,"R5",NA,NA,18,"Study","Rough","R5",2080,""
"5ab87be55cd105000161a5a8",26,1,"Read","A","bumpy",NA,"R6",NA,NA,19,"Study","Rough","R6",2150,""
"5ab87be55cd105000161a5a8",27,1,"Read","A","jagged",NA,"R7",NA,NA,20,"Study","Rough","R7",2680,""
"5ab87be55cd105000161a5a8",28,1,"Read","A","riders",NA,"R8",NA,NA,21,"Study","Rough","R8",2233,""
"5ab87be55cd105000161a5a8",29,1,"Read","A","uneven",NA,"R9",NA,NA,22,"Study","Rough","R9",7809,""
"5ab87be55cd105000161a5a8",30,1,"Read","A","road",NA,"R10",NA,NA,23,"Study","Rough","R10",2262,""
"5ab87be55cd105000161a5a8",31,1,"Read","A","ready",NA,"R11",NA,NA,24,"Study","Rough","R11",2434,""
"5ab87be55cd105000161a5a8",32,1,"Read","A","sand",NA,"R12",NA,NA,25,"Study","Rough","R12",2081,""
"5ab87be55cd105000161a5a8",37,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60074,"sand, sandpaper, smooth, rough, coarse, jagged, uneven, road, car"
"5ab87be55cd105000161a5a8",39,1,"Read","A","rage",NA,"A1",NA,NA,26,"Study","Anger","A1",3669,""
"5ab87be55cd105000161a5a8",40,1,"Read","A","mad",NA,"A2",NA,NA,27,"Study","Anger","A2",3098,""
"5ab87be55cd105000161a5a8",41,1,"Read","A","enrage",NA,"A3",NA,NA,28,"Study","Anger","A3",2354,""
"5ab87be55cd105000161a5a8",42,1,"Read","A","fury",NA,"A4",NA,NA,29,"Study","Anger","A4",3249,""
"5ab87be55cd105000161a5a8",43,1,"Read","A","temper",NA,"A5",NA,NA,30,"Study","Anger","A5",2889,""
"5ab87be55cd105000161a5a8",44,1,"Read","A","ire",NA,"A6",NA,NA,31,"Study","Anger","A6",2251,""
"5ab87be55cd105000161a5a8",45,1,"Read","A","wrath",NA,"A7",NA,NA,32,"Study","Anger","A7",5919,""
"5ab87be55cd105000161a5a8",46,1,"Read","A","mean",NA,"A8",NA,NA,33,"Study","Anger","A8",2495,""
"5ab87be55cd105000161a5a8",47,1,"Read","A","hatred",NA,"A9",NA,NA,34,"Study","Anger","A9",2436,""
"5ab87be55cd105000161a5a8",48,1,"Read","A","fight",NA,"A10",NA,NA,35,"Study","Anger","A10",2246,""
"5ab87be55cd105000161a5a8",49,1,"Read","A","hate",NA,"A11",NA,NA,36,"Study","Anger","A11",2418,""
"5ab87be55cd105000161a5a8",50,1,"Read","A","fear",NA,"A12",NA,NA,37,"Study","Anger","A12",1940,""
"5ab87be55cd105000161a5a8",55,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60355,"rage, anger, hate, hatred, fear, wrath, fury, temper, mad, fight, "
"5ab87be55cd105000161a5a8",57,1,"Read","A","garbage",NA,"T1",NA,NA,38,"Study","Trash","T1",2733,""
"5ab87be55cd105000161a5a8",58,1,"Read","A","rubbish",NA,"T2",NA,NA,39,"Study","Trash","T2",5555,""
"5ab87be55cd105000161a5a8",59,1,"Read","A","debris",NA,"T3",NA,NA,40,"Study","Trash","T3",5506,""
"5ab87be55cd105000161a5a8",60,1,"Read","A","dump",NA,"T4",NA,NA,41,"Study","Trash","T4",2770,""
"5ab87be55cd105000161a5a8",61,1,"Read","A","litter",NA,"T5",NA,NA,42,"Study","Trash","T5",4504,""
"5ab87be55cd105000161a5a8",62,1,"Read","A","landfill",NA,"T6",NA,NA,43,"Study","Trash","T6",3357,""
"5ab87be55cd105000161a5a8",63,1,"Read","A","junk",NA,"T7",NA,NA,44,"Study","Trash","T7",9619,""
"5ab87be55cd105000161a5a8",64,1,"Read","A","waste",NA,"T8",NA,NA,45,"Study","Trash","T8",2433,""
"5ab87be55cd105000161a5a8",65,1,"Read","A","sewage",NA,"T9",NA,NA,46,"Study","Trash","T9",2414,""
"5ab87be55cd105000161a5a8",66,1,"Read","A","pile",NA,"T10",NA,NA,47,"Study","Trash","T10",2375,""
"5ab87be55cd105000161a5a8",67,1,"Read","A","scraps",NA,"T11",NA,NA,48,"Study","Trash","T11",2038,""
"5ab87be55cd105000161a5a8",68,1,"Read","A","refuse",NA,"T12",NA,NA,49,"Study","Trash","T12",2626,""
"5ab87be55cd105000161a5a8",73,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60662,"rubbish, garbage, waste, landfill, scraps, detritus, debris, sewage, refuse, trash, "
"5ab87be55cd105000161a5a8",75,1,"Read","A","physician",NA,"D1",NA,NA,50,"Study","Doctor","D1",3390,""
"5ab87be55cd105000161a5a8",76,1,"Read","A","nurse",NA,"D2",NA,NA,51,"Study","Doctor","D2",2461,""
"5ab87be55cd105000161a5a8",77,1,"Read","A","stethoscope",NA,"D3",NA,NA,52,"Study","Doctor","D3",2260,""
"5ab87be55cd105000161a5a8",78,1,"Read","A","surgeon",NA,"D4",NA,NA,53,"Study","Doctor","D4",3355,""
"5ab87be55cd105000161a5a8",79,1,"Read","A","patient",NA,"D5",NA,NA,54,"Study","Doctor","D5",2055,""
"5ab87be55cd105000161a5a8",80,1,"Read","A","clinic",NA,"D6",NA,NA,55,"Study","Doctor","D6",1944,""
"5ab87be55cd105000161a5a8",81,1,"Read","A","dentist",NA,"D7",NA,NA,56,"Study","Doctor","D7",1988,""
"5ab87be55cd105000161a5a8",82,1,"Read","A","medicine",NA,"D8",NA,NA,57,"Study","Doctor","D8",1729,""
"5ab87be55cd105000161a5a8",83,1,"Read","A","lawyer",NA,"D9",NA,NA,58,"Study","Doctor","D9",2088,""
"5ab87be55cd105000161a5a8",84,1,"Read","A","health",NA,"D10",NA,NA,59,"Study","Doctor","D10",2520,""
"5ab87be55cd105000161a5a8",85,1,"Read","A","sick",NA,"D11",NA,NA,60,"Study","Doctor","D11",2241,""
"5ab87be55cd105000161a5a8",86,1,"Read","A","cure",NA,"D12",NA,NA,61,"Study","Doctor","D12",2939,""
"5ab87be55cd105000161a5a8",91,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60005,"dentist, patient, physician, surgeon, nurse, dentist, lawyer, health, sick, stethoscope, clinic, medicine"
"5ab87be55cd105000161a5a8",93,1,"Read","A","fast",NA,"S1",NA,NA,62,"Study","Slow","S1",2857,""
"5ab87be55cd105000161a5a8",94,1,"Read","A","snail",NA,"S2",NA,NA,63,"Study","Slow","S2",4974,""
"5ab87be55cd105000161a5a8",95,1,"Read","A","turtle",NA,"S3",NA,NA,64,"Study","Slow","S3",3740,""
"5ab87be55cd105000161a5a8",96,1,"Read","A","sluggish",NA,"S4",NA,NA,65,"Study","Slow","S4",3298,""
"5ab87be55cd105000161a5a8",97,1,"Read","A","quick",NA,"S5",NA,NA,66,"Study","Slow","S5",4209,""
"5ab87be55cd105000161a5a8",98,1,"Read","A","molasses",NA,"S6",NA,NA,67,"Study","Slow","S6",2417,""
"5ab87be55cd105000161a5a8",99,1,"Read","A","lethargic",NA,"S7",NA,NA,68,"Study","Slow","S7",2470,""
"5ab87be55cd105000161a5a8",100,1,"Read","A","speed",NA,"S8",NA,NA,69,"Study","Slow","S8",5446,""
"5ab87be55cd105000161a5a8",101,1,"Read","A","delay",NA,"S9",NA,NA,70,"Study","Slow","S9",2141,""
"5ab87be55cd105000161a5a8",102,1,"Read","A","hesitant",NA,"S10",NA,NA,71,"Study","Slow","S10",2839,""
"5ab87be55cd105000161a5a8",103,1,"Read","A","cautious",NA,"S11",NA,NA,72,"Study","Slow","S11",2085,""
"5ab87be55cd105000161a5a8",104,1,"Read","A","traffic",NA,"S12",NA,NA,73,"Study","Slow","S12",2145,""
"5ab87be55cd105000161a5a8",109,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60558,"delay, traffic, hesitant, speed, quick, fast, snail, sluggish, lethargic, molasses"
"5ab87be55cd105000161a5a8",111,1,"Read","A","mississippi",NA,"RR1",NA,NA,74,"Study","River","RR1",5649,""
"5ab87be55cd105000161a5a8",112,1,"Read","A","creek",NA,"RR2",NA,NA,75,"Study","River","RR2",3024,""
"5ab87be55cd105000161a5a8",113,1,"Read","A","stream",NA,"RR3",NA,NA,76,"Study","River","RR3",4095,""
"5ab87be55cd105000161a5a8",114,1,"Read","A","flow",NA,"RR4",NA,NA,77,"Study","River","RR4",6584,""
"5ab87be55cd105000161a5a8",115,1,"Read","A","bridge",NA,"RR5",NA,NA,78,"Study","River","RR5",3644,""
"5ab87be55cd105000161a5a8",116,1,"Read","A","brook",NA,"RR6",NA,NA,79,"Study","River","RR6",2318,""
"5ab87be55cd105000161a5a8",117,1,"Read","A","lake",NA,"RR7",NA,NA,80,"Study","River","RR7",2264,""
"5ab87be55cd105000161a5a8",118,1,"Read","A","barge",NA,"RR8",NA,NA,81,"Study","River","RR8",2557,""
"5ab87be55cd105000161a5a8",119,1,"Read","A","water",NA,"RR9",NA,NA,82,"Study","River","RR9",2166,""
"5ab87be55cd105000161a5a8",120,1,"Read","A","boat",NA,"RR10",NA,NA,83,"Study","River","RR10",5209,""
"5ab87be55cd105000161a5a8",121,1,"Read","A","tide",NA,"RR11",NA,NA,84,"Study","River","RR11",2126,""
"5ab87be55cd105000161a5a8",122,1,"Read","A","swim",NA,"RR12",NA,NA,85,"Study","River","RR12",3511,""
"5ab87be55cd105000161a5a8",127,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60084,"Mississippi, brook, tide, water, boat, barge, stream, creek, "
"5ab87be55cd105000161a5a8",129,1,"Read","A","rye",NA,"B1",NA,NA,86,"Study","Bread","B1",3058,""
"5ab87be55cd105000161a5a8",130,1,"Read","A","loaf",NA,"B2",NA,NA,87,"Study","Bread","B2",3070,""
"5ab87be55cd105000161a5a8",131,1,"Read","A","butter",NA,"B3",NA,NA,88,"Study","Bread","B3",2505,""
"5ab87be55cd105000161a5a8",132,1,"Read","A","toast",NA,"B4",NA,NA,89,"Study","Bread","B4",4076,""
"5ab87be55cd105000161a5a8",133,1,"Read","A","dough",NA,"B5",NA,NA,90,"Study","Bread","B5",3058,""
"5ab87be55cd105000161a5a8",134,1,"Read","A","crust",NA,"B6",NA,NA,91,"Study","Bread","B6",4258,""
"5ab87be55cd105000161a5a8",135,1,"Read","A","flour",NA,"B7",NA,NA,92,"Study","Bread","B7",7142,""
"5ab87be55cd105000161a5a8",136,1,"Read","A","sandwich",NA,"B8",NA,NA,93,"Study","Bread","B8",2789,""
"5ab87be55cd105000161a5a8",137,1,"Read","A","jam",NA,"B9",NA,NA,94,"Study","Bread","B9",3121,""
"5ab87be55cd105000161a5a8",138,1,"Read","A","jelly",NA,"B10",NA,NA,95,"Study","Bread","B10",2665,""
"5ab87be55cd105000161a5a8",139,1,"Read","A","slice",NA,"B11",NA,NA,96,"Study","Bread","B11",2348,""
"5ab87be55cd105000161a5a8",140,1,"Read","A","milk",NA,"B12",NA,NA,97,"Study","Bread","B12",2924,""
"5ab87be55cd105000161a5a8",145,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60741,"jam, butter, jelly, toast, crust, loaf, slice, sandwich, milk, rye, flour"
"5ab87be55cd105000161a5a8",147,1,"Read","A","banner",NA,"F1",NA,NA,98,"Study","Flag","F1",3349,""
"5ab87be55cd105000161a5a8",148,1,"Read","A","checkered",NA,"F2",NA,NA,99,"Study","Flag","F2",2616,""
"5ab87be55cd105000161a5a8",149,1,"Read","A","american",NA,"F3",NA,NA,100,"Study","Flag","F3",2705,""
"5ab87be55cd105000161a5a8",150,1,"Read","A","stripes",NA,"F4",NA,NA,101,"Study","Flag","F4",3071,""
"5ab87be55cd105000161a5a8",151,1,"Read","A","pole",NA,"F5",NA,NA,102,"Study","Flag","F5",3879,""
"5ab87be55cd105000161a5a8",152,1,"Read","A","anthem",NA,"F6",NA,NA,103,"Study","Flag","F6",6652,""
"5ab87be55cd105000161a5a8",153,1,"Read","A","emblem",NA,"F7",NA,NA,104,"Study","Flag","F7",3446,""
"5ab87be55cd105000161a5a8",154,1,"Read","A","national",NA,"F8",NA,NA,105,"Study","Flag","F8",2829,""
"5ab87be55cd105000161a5a8",155,1,"Read","A","freedom",NA,"F9",NA,NA,106,"Study","Flag","F9",3176,""
"5ab87be55cd105000161a5a8",156,1,"Read","A","symbol",NA,"F10",NA,NA,107,"Study","Flag","F10",4970,""
"5ab87be55cd105000161a5a8",157,1,"Read","A","wave",NA,"F11",NA,NA,108,"Study","Flag","F11",2264,""
"5ab87be55cd105000161a5a8",158,1,"Read","A","stars",NA,"F12",NA,NA,109,"Study","Flag","F12",2352,""
"5ab87be55cd105000161a5a8",163,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60381,"wave, checkered, banner, anthem, emblem, symbol, stars, pole, "
"5ab87be55cd105000161a5a8",165,1,"Read","A","blouse",NA,"SS1",NA,NA,110,"Study","Shirt","SS1",9561,""
"5ab87be55cd105000161a5a8",166,1,"Read","A","sleeves",NA,"SS2",NA,NA,111,"Study","Shirt","SS2",2170,""
"5ab87be55cd105000161a5a8",167,1,"Read","A","collar",NA,"SS3",NA,NA,112,"Study","Shirt","SS3",6174,""
"5ab87be55cd105000161a5a8",168,1,"Read","A","shorts",NA,"SS4",NA,NA,113,"Study","Shirt","SS4",5303,""
"5ab87be55cd105000161a5a8",169,1,"Read","A","button",NA,"SS5",NA,NA,114,"Study","Shirt","SS5",2226,""
"5ab87be55cd105000161a5a8",170,1,"Read","A","pants",NA,"SS6",NA,NA,115,"Study","Shirt","SS6",2075,""
"5ab87be55cd105000161a5a8",171,1,"Read","A","polo",NA,"SS7",NA,NA,116,"Study","Shirt","SS7",1890,""
"5ab87be55cd105000161a5a8",172,1,"Read","A","jersey",NA,"SS8",NA,NA,117,"Study","Shirt","SS8",7097,""
"5ab87be55cd105000161a5a8",173,1,"Read","A","vest",NA,"SS9",NA,NA,118,"Study","Shirt","SS9",2116,""
"5ab87be55cd105000161a5a8",174,1,"Read","A","cuffs",NA,"SS10",NA,NA,119,"Study","Shirt","SS10",2588,""
"5ab87be55cd105000161a5a8",175,1,"Read","A","tie",NA,"SS11",NA,NA,120,"Study","Shirt","SS11",2407,""
"5ab87be55cd105000161a5a8",176,1,"Read","A","pocket",NA,"SS12",NA,NA,121,"Study","Shirt","SS12",2807,""
"5ab87be55cd105000161a5a8",181,1,"Read","A","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60707,"blouse, collar, shirt, polo, sleeves, tie, pocket, cuffs, shorts, buttons,"
"5abe9da9a3ba7a0001b46a18",3,2,"Read","B","aroma",NA,"Win_1",NA,NA,2,"Study","Window","Win_1",2312,""
"5abe9da9a3ba7a0001b46a18",4,2,"Read","B","scent",NA,"Win_2",NA,NA,3,"Study","Window","Win_2",2129,""
"5abe9da9a3ba7a0001b46a18",5,2,"Read","B","whiff",NA,"Win_3",NA,NA,4,"Study","Window","Win_3",2077,""
"5abe9da9a3ba7a0001b46a18",6,2,"Read","B","stench",NA,"Win_4",NA,NA,5,"Study","Window","Win_4",2041,""
"5abe9da9a3ba7a0001b46a18",7,2,"Read","B","reek",NA,"Win_5",NA,NA,6,"Study","Window","Win_5",1895,""
"5abe9da9a3ba7a0001b46a18",8,2,"Read","B","sniff",NA,"Win_6",NA,NA,7,"Study","Window","Win_6",2133,""
"5abe9da9a3ba7a0001b46a18",9,2,"Read","B","perfume",NA,"Win_7",NA,NA,8,"Study","Window","Win_7",1931,""
"5abe9da9a3ba7a0001b46a18",10,2,"Read","B","fragrance",NA,"Win_8",NA,NA,9,"Study","Window","Win_8",2244,""
"5abe9da9a3ba7a0001b46a18",11,2,"Read","B","nose",NA,"Win_9",NA,NA,10,"Study","Window","Win_9",2038,""
"5abe9da9a3ba7a0001b46a18",12,2,"Read","B","rose",NA,"Win_10",NA,NA,11,"Study","Window","Win_10",1864,""
"5abe9da9a3ba7a0001b46a18",13,2,"Read","B","salts",NA,"Win_11",NA,NA,12,"Study","Window","Win_11",1980,""
"5abe9da9a3ba7a0001b46a18",14,2,"Read","B","breathe",NA,"Win_12",NA,NA,13,"Study","Window","Win_12",1909,""
"5abe9da9a3ba7a0001b46a18",19,2,"Read","B","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60004,"aroma, whiff, scent, nose, rose, perfume, stench"
"5abe9da9a3ba7a0001b46a18",21,2,"Read","B","hard",NA,"R1",NA,NA,14,"Study","Rough","R1",1825,""
"5abe9da9a3ba7a0001b46a18",22,2,"Read","B","loud",NA,"R2",NA,NA,15,"Study","Rough","R2",1879,""
"5abe9da9a3ba7a0001b46a18",23,2,"Read","B","tender",NA,"R3",NA,NA,16,"Study","Rough","R3",1862,""
"5abe9da9a3ba7a0001b46a18",24,2,"Read","B","fluffy",NA,"R4",NA,NA,17,"Study","Rough","R4",1848,""
"5abe9da9a3ba7a0001b46a18",25,2,"Read","B","pillow",NA,"R5",NA,NA,18,"Study","Rough","R5",1996,""
"5abe9da9a3ba7a0001b46a18",26,2,"Read","B","downy",NA,"R6",NA,NA,19,"Study","Rough","R6",1896,""
"5abe9da9a3ba7a0001b46a18",27,2,"Read","B","plush",NA,"R7",NA,NA,20,"Study","Rough","R7",2045,""
"5abe9da9a3ba7a0001b46a18",28,2,"Read","B","cotton",NA,"R8",NA,NA,21,"Study","Rough","R8",1912,""
"5abe9da9a3ba7a0001b46a18",29,2,"Read","B","skin",NA,"R9",NA,NA,22,"Study","Rough","R9",1861,""
"5abe9da9a3ba7a0001b46a18",30,2,"Read","B","fur",NA,"R10",NA,NA,23,"Study","Rough","R10",2086,""
"5abe9da9a3ba7a0001b46a18",31,2,"Read","B","touch",NA,"R11",NA,NA,24,"Study","Rough","R11",1521,""
"5abe9da9a3ba7a0001b46a18",32,2,"Read","B","furry",NA,"R12",NA,NA,25,"Study","Rough","R12",2182,""
"5abe9da9a3ba7a0001b46a18",37,2,"Read","B","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60001,"hush, furry, cotton"
"5abe9da9a3ba7a0001b46a18",39,2,"Read","B","honey",NA,"A1",NA,NA,26,"Study","Anger","A1",2033,""
"5abe9da9a3ba7a0001b46a18",40,2,"Read","B","bitter",NA,"A2",NA,NA,27,"Study","Anger","A2",2055,""
"5abe9da9a3ba7a0001b46a18",41,2,"Read","B","sugar",NA,"A3",NA,NA,28,"Study","Anger","A3",2338,""
"5abe9da9a3ba7a0001b46a18",42,2,"Read","B","sour",NA,"A4",NA,NA,29,"Study","Anger","A4",1919,""
"5abe9da9a3ba7a0001b46a18",43,2,"Read","B","candy",NA,"A5",NA,NA,30,"Study","Anger","A5",1936,""
"5abe9da9a3ba7a0001b46a18",44,2,"Read","B","tart",NA,"A6",NA,NA,31,"Study","Anger","A6",1958,""
"5abe9da9a3ba7a0001b46a18",45,2,"Read","B","chocolate",NA,"A7",NA,NA,32,"Study","Anger","A7",1998,""
"5abe9da9a3ba7a0001b46a18",46,2,"Read","B","nice",NA,"A8",NA,NA,33,"Study","Anger","A8",1936,""
"5abe9da9a3ba7a0001b46a18",47,2,"Read","B","taste",NA,"A9",NA,NA,34,"Study","Anger","A9",1776,""
"5abe9da9a3ba7a0001b46a18",48,2,"Read","B","cake",NA,"A10",NA,NA,35,"Study","Anger","A10",1941,""
"5abe9da9a3ba7a0001b46a18",49,2,"Read","B","good",NA,"A11",NA,NA,36,"Study","Anger","A11",1917,""
"5abe9da9a3ba7a0001b46a18",50,2,"Read","B","tooth",NA,"A12",NA,NA,37,"Study","Anger","A12",1786,""
"5abe9da9a3ba7a0001b46a18",55,2,"Read","B","",NA,"",NA,NA,0,"FreeRecall","","RECALL_Test",60005,"honey, sugar, cake, chocolate, cake, nice"
"5abe9da9a3ba7a0001b46a18",57,2,"Read","B","table",NA,"T1",NA,NA,38,"Study","Trash","T1",6706,""
"5abe9da9a3ba7a0001b46a18",58,2,"Read","B","swivel",NA,"T2",NA,NA,39,"Study","Trash","T2",2017,""
"5abe9da9a3ba7a0001b46a18",59,2,"Read","B","rocking",NA,"T3",NA,NA,40,"Study","Trash","T3",1991,""
