"Username","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL","Direction","Encoding","scored"
"M20322521","Cold","Control",NA,"Control","Item_JOL",1
"M20304204","Cold","Control",NA,"Control","Item_JOL",0
"M20283523","Cold","Control",NA,"Control","Item_JOL",1
"M20324107","Cold","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Cold","Control",NA,"Control","Item_JOL",1
"M20312669","Cold","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Cold","Control",NA,"Control","Item_JOL",1
"20308360_AC","Cold","Control",NA,"Control","Item_JOL",1
"20322866","Cold","Control",NA,"Control","Item_JOL",1
"M20312469","Cold","Control",NA,"Control","Item_JOL",1
"20328463","Cold","Control",NA,"Control","Item_JOL",1
"20306662","Cold","Control",NA,"Control","Item_JOL",1
"M20322886","Cold","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Computer","Control",NA,"Control","Item_JOL",1
"20306662","Computer","Control",NA,"Control","Item_JOL",1
"M20322886","Computer","Control",NA,"Control","Item_JOL",0
"M20283523","Computer","Control",NA,"Control","Item_JOL",1
"20322866","Computer","Control",NA,"Control","Item_JOL",1
"M20332037","Computer","Control",NA,"Control","Item_JOL",1
"M20322521","Computer","Control",NA,"Control","Item_JOL",0
"M20304204","Computer","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Computer","Control",NA,"Control","Item_JOL",1
"20308360_AC","Computer","Control",NA,"Control","Item_JOL",0
"20328463","Computer","Control",NA,"Control","Item_JOL",1
"M20312669","Computer","Control",NA,"Control","Item_JOL",1
"M20312469","Computer","Control",NA,"Control","Item_JOL",0
"M20324107","Computer","Control",NA,"Control","Item_JOL",1
"M20283523","Cook","Presented",NA,"Unrelated","Item_JOL",0
"M20324107","Cook","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Cook","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Cook","Presented",NA,"Unrelated","Item_JOL",0
"M20322521","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Cook","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Cook","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Cook","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Cow","Control",NA,"Control","Item_JOL",1
"M20312669","Cow","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Cow","Control",NA,"Control","Item_JOL",1
"M20324107","Cow","Control",NA,"Control","Item_JOL",1
"20306662","Cow","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Cow","Control",NA,"Control","Item_JOL",1
"M20322886","Cow","Control",NA,"Control","Item_JOL",1
"M20332037","Cow","Control",NA,"Control","Item_JOL",1
"M20312469","Cow","Control",NA,"Control","Item_JOL",1
"20322866","Cow","Control",NA,"Control","Item_JOL",1
"M20322521","Cow","Control",NA,"Control","Item_JOL",1
"20308360_AC","Cow","Control",NA,"Control","Item_JOL",1
"M20283523","Cow","Control",NA,"Control","Item_JOL",1
"20328463","Cow","Control",NA,"Control","Item_JOL",1
"20306662","Cruise","Control",NA,"Control","Item_JOL",1
"M20312469","Cruise","Control",NA,"Control","Item_JOL",1
"M20322521","Cruise","Control",NA,"Control","Item_JOL",1
"M20312669","Cruise","Control",NA,"Control","Item_JOL",0
"M20283523","Cruise","Control",NA,"Control","Item_JOL",0
"M20324107","Cruise","Control",NA,"Control","Item_JOL",1
"20308360_AC","Cruise","Control",NA,"Control","Item_JOL",1
"M20304204","Cruise","Control",NA,"Control","Item_JOL",1
"20328463","Cruise","Control",NA,"Control","Item_JOL",1
"20322866","Cruise","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Cruise","Control",NA,"Control","Item_JOL",1
"M20322886","Cruise","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Cruise","Control",NA,"Control","Item_JOL",1
"M20332037","Cruise","Control",NA,"Control","Item_JOL",1
"20322866","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Dirt","Presented",NA,"Unrelated","Item_JOL",0
"20306662","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Dirt","Presented",NA,"Unrelated","Item_JOL",0
"M20324107","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Dirt","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Document","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Document","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Document","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Document","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Document","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Dollar","Control",NA,"Control","Item_JOL",1
"M20332037","Dollar","Control",NA,"Control","Item_JOL",1
"20306662","Dollar","Control",NA,"Control","Item_JOL",1
"M20322521","Dollar","Control",NA,"Control","Item_JOL",1
"20322866","Dollar","Control",NA,"Control","Item_JOL",1
"M20304204","Dollar","Control",NA,"Control","Item_JOL",1
"M20283523","Dollar","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Dollar","Control",NA,"Control","Item_JOL",1
"20308360_AC","Dollar","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Dollar","Control",NA,"Control","Item_JOL",1
"20328463","Dollar","Control",NA,"Control","Item_JOL",1
"M20324107","Dollar","Control",NA,"Control","Item_JOL",1
"M20312469","Dollar","Control",NA,"Control","Item_JOL",1
"M20322886","Dollar","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Donkey","Control",NA,"Control","Item_JOL",1
"M20283523","Donkey","Control",NA,"Control","Item_JOL",1
"M20322886","Donkey","Control",NA,"Control","Item_JOL",1
"20306662","Donkey","Control",NA,"Control","Item_JOL",1
"M20322521","Donkey","Control",NA,"Control","Item_JOL",1
"M20324107","Donkey","Control",NA,"Control","Item_JOL",1
"M20332037","Donkey","Control",NA,"Control","Item_JOL",1
"M20304204","Donkey","Control",NA,"Control","Item_JOL",1
"20322866","Donkey","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Donkey","Control",NA,"Control","Item_JOL",1
"M20312669","Donkey","Control",NA,"Control","Item_JOL",0
"M20312469","Donkey","Control",NA,"Control","Item_JOL",1
"20328463","Donkey","Control",NA,"Control","Item_JOL",1
"20308360_AC","Donkey","Control",NA,"Control","Item_JOL",1
"M20312469","Door","Presented",NA,"Related","Item_JOL",1
"M20332037","Door","Presented",NA,"Related","Item_JOL",1
"M20283523","Door","Presented",NA,"Related","Item_JOL",0
"M20265302_MJL","Door","Presented",NA,"Related","Item_JOL",1
"20306662","Door","Presented",NA,"Related","Item_JOL",1
"M20312669","Door","Presented",NA,"Related","Item_JOL",0
"M20322521","Door","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Door","Presented",NA,"Related","Item_JOL",1
"20322866","Door","Presented",NA,"Related","Item_JOL",1
"M20304204","Door","Presented",NA,"Related","Item_JOL",1
"M20324107","Door","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Door","Presented",NA,"Related","Item_JOL",1
"M20322886","Door","Presented",NA,"Related","Item_JOL",1
"20328463","Door","Presented",NA,"Related","Item_JOL",1
"M20332037","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Drill","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Drill","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Drill","Presented",NA,"Unrelated","Item_JOL",0
"M20322886","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Drill","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Drill","Presented",NA,"Unrelated","Item_JOL",0
"20322866","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Drill","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Elephant","Control",NA,"Control","Item_JOL",0
"M20265302_MJL","Elephant","Control",NA,"Control","Item_JOL",1
"M20322886","Elephant","Control",NA,"Control","Item_JOL",1
"M20324107","Elephant","Control",NA,"Control","Item_JOL",1
"M20332037","Elephant","Control",NA,"Control","Item_JOL",1
"20328463","Elephant","Control",NA,"Control","Item_JOL",1
"M20283523","Elephant","Control",NA,"Control","Item_JOL",0
"20322866","Elephant","Control",NA,"Control","Item_JOL",1
"20308360_AC","Elephant","Control",NA,"Control","Item_JOL",1
"M20312469","Elephant","Control",NA,"Control","Item_JOL",1
"M20312669","Elephant","Control",NA,"Control","Item_JOL",1
"20306662","Elephant","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Elephant","Control",NA,"Control","Item_JOL",1
"M20304204","Elephant","Control",NA,"Control","Item_JOL",0
"M20322886","Elevator","Presented",NA,"Related","Item_JOL",0
"20308360_AC","Elevator","Presented",NA,"Related","Item_JOL",1
"M20312469","Elevator","Presented",NA,"Related","Item_JOL",1
"M20312669","Elevator","Presented",NA,"Related","Item_JOL",0
"M20302138_ASE","Elevator","Presented",NA,"Related","Item_JOL",1
"M20283523","Elevator","Presented",NA,"Related","Item_JOL",1
"M20304204","Elevator","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Elevator","Presented",NA,"Related","Item_JOL",1
"M20324107","Elevator","Presented",NA,"Related","Item_JOL",1
"M20332037","Elevator","Presented",NA,"Related","Item_JOL",1
"20322866","Elevator","Presented",NA,"Related","Item_JOL",1
"M20322521","Elevator","Presented",NA,"Related","Item_JOL",1
"20328463","Elevator","Presented",NA,"Related","Item_JOL",0
"20306662","Elevator","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Eye","Control",NA,"Control","Item_JOL",1
"M20312669","Eye","Control",NA,"Control","Item_JOL",1
"M20322521","Eye","Control",NA,"Control","Item_JOL",1
"M20322886","Eye","Control",NA,"Control","Item_JOL",0
"20306662","Eye","Control",NA,"Control","Item_JOL",1
"20308360_AC","Eye","Control",NA,"Control","Item_JOL",1
"M20304204","Eye","Control",NA,"Control","Item_JOL",1
"M20324107","Eye","Control",NA,"Control","Item_JOL",1
"20322866","Eye","Control",NA,"Control","Item_JOL",1
"M20332037","Eye","Control",NA,"Control","Item_JOL",1
"20328463","Eye","Control",NA,"Control","Item_JOL",0
"M20302138_ASE","Eye","Control",NA,"Control","Item_JOL",1
"M20312469","Eye","Control",NA,"Control","Item_JOL",1
"M20283523","Eye","Control",NA,"Control","Item_JOL",1
"20328463","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Flea","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Flea","Presented",NA,"Unrelated","Item_JOL",0
"20322866","Flea","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Flea","Presented",NA,"Unrelated","Item_JOL",0
"M20324107","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Flea","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Flea","Presented",NA,"Unrelated","Item_JOL",0
"20306662","Floor","Presented",NA,"Related","Item_JOL",1
"M20322521","Floor","Presented",NA,"Related","Item_JOL",1
"M20304204","Floor","Presented",NA,"Related","Item_JOL",1
"M20312669","Floor","Presented",NA,"Related","Item_JOL",1
"M20322886","Floor","Presented",NA,"Related","Item_JOL",1
"M20324107","Floor","Presented",NA,"Related","Item_JOL",1
"20322866","Floor","Presented",NA,"Related","Item_JOL",1
"M20312469","Floor","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Floor","Presented",NA,"Related","Item_JOL",1
"M20332037","Floor","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Floor","Presented",NA,"Related","Item_JOL",1
"M20283523","Floor","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Floor","Presented",NA,"Related","Item_JOL",1
"20328463","Floor","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Flute","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Flute","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Flute","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Flute","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Flute","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Fly","Control",NA,"Control","Item_JOL",1
"M20283523","Fly","Control",NA,"Control","Item_JOL",1
"M20312469","Fly","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Fly","Control",NA,"Control","Item_JOL",1
"20328463","Fly","Control",NA,"Control","Item_JOL",1
"M20332037","Fly","Control",NA,"Control","Item_JOL",1
"M20304204","Fly","Control",NA,"Control","Item_JOL",1
"20306662","Fly","Control",NA,"Control","Item_JOL",1
"M20312669","Fly","Control",NA,"Control","Item_JOL",1
"20322866","Fly","Control",NA,"Control","Item_JOL",1
"M20322886","Fly","Control",NA,"Control","Item_JOL",1
"20308360_AC","Fly","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Fly","Control",NA,"Control","Item_JOL",1
"M20322521","Fly","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Fossil","Presented",NA,"Unrelated","Item_JOL",0
"M20312469","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Fossil","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Frog","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Frog","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Frog","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Frog","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Frog","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Girraffe","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Girraffe","Control",NA,"Control","Item_JOL",1
"M20312469","Girraffe","Control",NA,"Control","Item_JOL",1
"M20332037","Girraffe","Control",NA,"Control","Item_JOL",1
"M20322886","Girraffe","Control",NA,"Control","Item_JOL",1
"20308360_AC","Girraffe","Control",NA,"Control","Item_JOL",1
"M20304204","Girraffe","Control",NA,"Control","Item_JOL",1
"M20283523","Girraffe","Control",NA,"Control","Item_JOL",1
"20322866","Girraffe","Control",NA,"Control","Item_JOL",1
"M20322521","Girraffe","Control",NA,"Control","Item_JOL",1
"20328463","Girraffe","Control",NA,"Control","Item_JOL",1
"M20324107","Girraffe","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Girraffe","Control",NA,"Control","Item_JOL",1
"M20312669","Girraffe","Control",NA,"Control","Item_JOL",1
"20306662","Glacier","Control",NA,"Control","Item_JOL",1
"M20322886","Glacier","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Glacier","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Glacier","Control",NA,"Control","Item_JOL",1
"20322866","Glacier","Control",NA,"Control","Item_JOL",1
"20328463","Glacier","Control",NA,"Control","Item_JOL",1
"M20312669","Glacier","Control",NA,"Control","Item_JOL",1
"M20304204","Glacier","Control",NA,"Control","Item_JOL",1
"M20283523","Glacier","Control",NA,"Control","Item_JOL",1
"M20322521","Glacier","Control",NA,"Control","Item_JOL",1
"M20332037","Glacier","Control",NA,"Control","Item_JOL",1
"M20324107","Glacier","Control",NA,"Control","Item_JOL",1
"M20312469","Glacier","Control",NA,"Control","Item_JOL",1
"20308360_AC","Glacier","Control",NA,"Control","Item_JOL",1
"M20332037","Goat","Control",NA,"Control","Item_JOL",1
"M20283523","Goat","Control",NA,"Control","Item_JOL",1
"20322866","Goat","Control",NA,"Control","Item_JOL",1
"20306662","Goat","Control",NA,"Control","Item_JOL",1
"M20324107","Goat","Control",NA,"Control","Item_JOL",1
"M20304204","Goat","Control",NA,"Control","Item_JOL",1
"M20322886","Goat","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Goat","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Goat","Control",NA,"Control","Item_JOL",1
"M20312669","Goat","Control",NA,"Control","Item_JOL",1
"M20322521","Goat","Control",NA,"Control","Item_JOL",1
"20328463","Goat","Control",NA,"Control","Item_JOL",1
"20308360_AC","Goat","Control",NA,"Control","Item_JOL",1
"M20312469","Goat","Control",NA,"Control","Item_JOL",0
"M20324107","Grape","Presented",NA,"Related","Item_JOL",1
"M20312669","Grape","Presented",NA,"Related","Item_JOL",1
"M20322886","Grape","Presented",NA,"Related","Item_JOL",1
"M20322521","Grape","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Grape","Presented",NA,"Related","Item_JOL",1
"M20312469","Grape","Presented",NA,"Related","Item_JOL",1
"M20304204","Grape","Presented",NA,"Related","Item_JOL",0
"20308360_AC","Grape","Presented",NA,"Related","Item_JOL",1
"M20332037","Grape","Presented",NA,"Related","Item_JOL",1
"20322866","Grape","Presented",NA,"Related","Item_JOL",1
"20306662","Grape","Presented",NA,"Related","Item_JOL",0
"M20283523","Grape","Presented",NA,"Related","Item_JOL",1
"20328463","Grape","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Grape","Presented",NA,"Related","Item_JOL",1
"M20322886","Guitar","Control",NA,"Control","Item_JOL",1
"M20322521","Guitar","Control",NA,"Control","Item_JOL",1
"M20283523","Guitar","Control",NA,"Control","Item_JOL",0
"M20312669","Guitar","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Guitar","Control",NA,"Control","Item_JOL",0
"M20265302_MJL","Guitar","Control",NA,"Control","Item_JOL",1
"20306662","Guitar","Control",NA,"Control","Item_JOL",1
"20322866","Guitar","Control",NA,"Control","Item_JOL",1
"M20304204","Guitar","Control",NA,"Control","Item_JOL",1
"M20332037","Guitar","Control",NA,"Control","Item_JOL",0
"M20324107","Guitar","Control",NA,"Control","Item_JOL",1
"M20312469","Guitar","Control",NA,"Control","Item_JOL",1
"20308360_AC","Guitar","Control",NA,"Control","Item_JOL",1
"20328463","Guitar","Control",NA,"Control","Item_JOL",0
"M20322886","Hallway","Presented",NA,"Related","Item_JOL",1
"M20322521","Hallway","Presented",NA,"Related","Item_JOL",1
"M20304204","Hallway","Presented",NA,"Related","Item_JOL",1
"M20312669","Hallway","Presented",NA,"Related","Item_JOL",0
"M20265302_MJL","Hallway","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Hallway","Presented",NA,"Related","Item_JOL",1
"20328463","Hallway","Presented",NA,"Related","Item_JOL",0
"M20332037","Hallway","Presented",NA,"Related","Item_JOL",1
"M20312469","Hallway","Presented",NA,"Related","Item_JOL",1
"M20324107","Hallway","Presented",NA,"Related","Item_JOL",1
"20306662","Hallway","Presented",NA,"Related","Item_JOL",0
"M20302138_ASE","Hallway","Presented",NA,"Related","Item_JOL",1
"20322866","Hallway","Presented",NA,"Related","Item_JOL",1
"M20283523","Hallway","Presented",NA,"Related","Item_JOL",0
"M20324107","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Hawk","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Hill","Control",NA,"Control","Item_JOL",1
"20306662","Hill","Control",NA,"Control","Item_JOL",1
"M20304204","Hill","Control",NA,"Control","Item_JOL",1
"M20324107","Hill","Control",NA,"Control","Item_JOL",0
"M20302138_ASE","Hill","Control",NA,"Control","Item_JOL",1
"20322866","Hill","Control",NA,"Control","Item_JOL",1
"M20312669","Hill","Control",NA,"Control","Item_JOL",1
"M20322521","Hill","Control",NA,"Control","Item_JOL",0
"20308360_AC","Hill","Control",NA,"Control","Item_JOL",1
"M20283523","Hill","Control",NA,"Control","Item_JOL",1
"M20332037","Hill","Control",NA,"Control","Item_JOL",1
"20328463","Hill","Control",NA,"Control","Item_JOL",0
"M20312469","Hill","Control",NA,"Control","Item_JOL",1
"M20322886","Hill","Control",NA,"Control","Item_JOL",0
"20308360_AC","Hockey","Control",NA,"Control","Item_JOL",1
"20322866","Hockey","Control",NA,"Control","Item_JOL",1
"M20322886","Hockey","Control",NA,"Control","Item_JOL",1
"M20283523","Hockey","Control",NA,"Control","Item_JOL",1
"M20324107","Hockey","Control",NA,"Control","Item_JOL",1
"M20312669","Hockey","Control",NA,"Control","Item_JOL",1
"M20322521","Hockey","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Hockey","Control",NA,"Control","Item_JOL",1
"M20304204","Hockey","Control",NA,"Control","Item_JOL",1
"20306662","Hockey","Control",NA,"Control","Item_JOL",1
"M20312469","Hockey","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Hockey","Control",NA,"Control","Item_JOL",1
"M20332037","Hockey","Control",NA,"Control","Item_JOL",1
"20328463","Hockey","Control",NA,"Control","Item_JOL",1
"M20304204","Island","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Island","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Island","Control",NA,"Control","Item_JOL",1
"20322866","Island","Control",NA,"Control","Item_JOL",1
"20328463","Island","Control",NA,"Control","Item_JOL",1
"M20283523","Island","Control",NA,"Control","Item_JOL",1
"M20312469","Island","Control",NA,"Control","Item_JOL",1
"20308360_AC","Island","Control",NA,"Control","Item_JOL",1
"M20324107","Island","Control",NA,"Control","Item_JOL",1
"M20312669","Island","Control",NA,"Control","Item_JOL",1
"20306662","Island","Control",NA,"Control","Item_JOL",1
"M20322521","Island","Control",NA,"Control","Item_JOL",1
"M20322886","Island","Control",NA,"Control","Item_JOL",1
"M20332037","Island","Control",NA,"Control","Item_JOL",1
"20308360_AC","Jeep","Control",NA,"Control","Item_JOL",1
"M20312669","Jeep","Control",NA,"Control","Item_JOL",1
"20306662","Jeep","Control",NA,"Control","Item_JOL",1
"M20304204","Jeep","Control",NA,"Control","Item_JOL",1
"M20283523","Jeep","Control",NA,"Control","Item_JOL",1
"M20322886","Jeep","Control",NA,"Control","Item_JOL",1
"M20312469","Jeep","Control",NA,"Control","Item_JOL",1
"M20332037","Jeep","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Jeep","Control",NA,"Control","Item_JOL",1
"20322866","Jeep","Control",NA,"Control","Item_JOL",1
"20328463","Jeep","Control",NA,"Control","Item_JOL",1
"M20324107","Jeep","Control",NA,"Control","Item_JOL",1
"M20322521","Jeep","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Jeep","Control",NA,"Control","Item_JOL",1
"20308360_AC","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Kayak","Presented",NA,"Unrelated","Item_JOL",1
