"Username","Trial","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Procedure.Notes","Procedure.Shuffle","Response.RT","Response.Response"
"5a9bbda1f6dfdd0001ea9639",6,12,"Read D","Mango","Mango","R1","Related",10,11,"Study","Unrelated","U1",1524,""
"5a9bbda1f6dfdd0001ea9639",7,12,"Read D","Orange","Orange","R1","Related",2,5,"Study","Unrelated","U1",1455,""
"5a9bbda1f6dfdd0001ea9639",8,12,"Read D","Plum","Plum","R1","Related",9,4,"Study","Unrelated","U1",1510,""
"5a9bbda1f6dfdd0001ea9639",9,12,"Read D","Banana","Banana","R1","Related",3,13,"Study","Unrelated","U1",1467,""
"5a9bbda1f6dfdd0001ea9639",10,12,"Read D","Apple","Apple","R1","Related",1,9,"Study","Unrelated","U1",1421,""
"5a9bbda1f6dfdd0001ea9639",11,12,"Read D","Strawberry","Strawberry","R1","Related",7,8,"Study","Unrelated","U1",1568,""
"5a9bbda1f6dfdd0001ea9639",12,12,"Read D","Kiwi","Kiwi","R1","Related",8,2,"Study","Unrelated","U1",1482,""
"5a9bbda1f6dfdd0001ea9639",13,12,"Read D","Cherry","Cherry","R1","Related",11,12,"Study","Unrelated","U1",1653,""
"5a9bbda1f6dfdd0001ea9639",14,12,"Read D","Pear","Pear","R1","Related",5,3,"Study","Unrelated","U1",1413,""
"5a9bbda1f6dfdd0001ea9639",18,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65001,"mango peach pear apple kiwi banana cherry grape lemon plum strawberry"
"5a9bbda1f6dfdd0001ea9639",20,12,"Read D","Document","Document","U1","Unrelated",15,17,"Study","Related","R1",2559,""
"5a9bbda1f6dfdd0001ea9639",21,12,"Read D","Hawk","Hawk","U1","Unrelated",24,22,"Study","Related","R1",2584,""
"5a9bbda1f6dfdd0001ea9639",22,12,"Read D","Slow","Slow","U1","Unrelated",23,16,"Study","Related","R1",2692,""
"5a9bbda1f6dfdd0001ea9639",23,12,"Read D","Shirt","Shirt","U1","Unrelated",18,24,"Study","Related","R1",2134,""
"5a9bbda1f6dfdd0001ea9639",24,12,"Read D","Frog","Frog","U1","Unrelated",13,18,"Study","Related","R1",1535,""
"5a9bbda1f6dfdd0001ea9639",25,12,"Read D","Bean","Bean","U1","Unrelated",22,23,"Study","Related","R1",1977,""
"5a9bbda1f6dfdd0001ea9639",26,12,"Read D","Mint","Mint","U1","Unrelated",17,21,"Study","Related","R1",1531,""
"5a9bbda1f6dfdd0001ea9639",27,12,"Read D","Dirt","Dirt","U1","Unrelated",16,15,"Study","Related","R1",1450,""
"5a9bbda1f6dfdd0001ea9639",28,12,"Read D","Yellow","Yellow","U1","Unrelated",19,19,"Study","Related","R1",2099,""
"5a9bbda1f6dfdd0001ea9639",29,12,"Read D","Bed","Bed","U1","Unrelated",14,14,"Study","Related","R1",1442,""
"5a9bbda1f6dfdd0001ea9639",30,12,"Read D","Flea","Flea","U1","Unrelated",21,20,"Study","Related","R1",1863,""
"5a9bbda1f6dfdd0001ea9639",31,12,"Read D","Kayak","Kayak","U1","Unrelated",20,25,"Study","Related","R1",1536,""
"5a9bbda1f6dfdd0001ea9639",35,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65004,"document hawk flea yellow bed kayak shirt frog"
"5a9bbda1f6dfdd0001ea9639",37,12,"Read D","Attic","Attic","R2","Related",34,26,"Study","Unrelated","U2",3096,""
"5a9bbda1f6dfdd0001ea9639",38,12,"Read D","Bathroom","Bathroom","R2","Related",27,34,"Study","Unrelated","U2",2938,""
"5a9bbda1f6dfdd0001ea9639",39,12,"Read D","Roof","Roof","R2","Related",36,37,"Study","Unrelated","U2",1440,""
"5a9bbda1f6dfdd0001ea9639",40,12,"Read D","Stairs","Stairs","R2","Related",32,28,"Study","Unrelated","U2",1583,""
"5a9bbda1f6dfdd0001ea9639",41,12,"Read D","Wall","Wall","R2","Related",29,33,"Study","Unrelated","U2",1479,""
"5a9bbda1f6dfdd0001ea9639",42,12,"Read D","Basement","Basement","R2","Related",26,27,"Study","Unrelated","U2",1572,""
"5a9bbda1f6dfdd0001ea9639",43,12,"Read D","Window","Window","R2","Related",28,30,"Study","Unrelated","U2",1540,""
"5a9bbda1f6dfdd0001ea9639",44,12,"Read D","Ceiling","Ceiling","R2","Related",25,35,"Study","Unrelated","U2",1852,""
"5a9bbda1f6dfdd0001ea9639",45,12,"Read D","Elevator","Elevator","R2","Related",33,29,"Study","Unrelated","U2",1590,""
"5a9bbda1f6dfdd0001ea9639",46,12,"Read D","Door","Door","R2","Related",30,32,"Study","Unrelated","U2",1921,""
"5a9bbda1f6dfdd0001ea9639",47,12,"Read D","Hallway","Hallway","R2","Related",35,36,"Study","Unrelated","U2",1584,""
"5a9bbda1f6dfdd0001ea9639",48,12,"Read D","Floor","Floor","R2","Related",31,31,"Study","Unrelated","U2",1627,""
"5a9bbda1f6dfdd0001ea9639",52,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65000,"bed window door floor ceiling hallway roof bathroom stairs elevator attic basement"
"5a9bbda1f6dfdd0001ea9639",54,12,"Read D","Flute","Flute","U2","Unrelated",38,41,"Study","Related","R2",3505,""
"5a9bbda1f6dfdd0001ea9639",55,12,"Read D","Basket","Basket","U2","Unrelated",41,42,"Study","Related","R2",2803,""
"5a9bbda1f6dfdd0001ea9639",56,12,"Read D","Phone","Phone","U2","Unrelated",47,47,"Study","Related","R2",1802,""
"5a9bbda1f6dfdd0001ea9639",57,12,"Read D","Salt","Salt","U2","Unrelated",39,40,"Study","Related","R2",1756,""
"5a9bbda1f6dfdd0001ea9639",58,12,"Read D","Tent","Tent","U2","Unrelated",46,43,"Study","Related","R2",2115,""
"5a9bbda1f6dfdd0001ea9639",59,12,"Read D","Cloud","Cloud","U2","Unrelated",40,39,"Study","Related","R2",1946,""
"5a9bbda1f6dfdd0001ea9639",60,12,"Read D","Card","Card","U2","Unrelated",37,48,"Study","Related","R2",3270,""
"5a9bbda1f6dfdd0001ea9639",61,12,"Read D","Rest","Rest","U2","Unrelated",48,38,"Study","Related","R2",2519,""
"5a9bbda1f6dfdd0001ea9639",62,12,"Read D","Mother","Mother","U2","Unrelated",44,45,"Study","Related","R2",1721,""
"5a9bbda1f6dfdd0001ea9639",63,12,"Read D","Cook","Cook","U2","Unrelated",42,49,"Study","Related","R2",1641,""
"5a9bbda1f6dfdd0001ea9639",64,12,"Read D","Drill","Drill","U2","Unrelated",45,44,"Study","Related","R2",2501,""
"5a9bbda1f6dfdd0001ea9639",65,12,"Read D","Fossil","Fossil","U2","Unrelated",43,46,"Study","Related","R2",1970,""
"5a9bbda1f6dfdd0001ea9639",69,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65003,"drill tent rest mother cloud cook phone"
"5ab10212fb22320001bacdfe",3,10,"Read B","Orange","Orange","R1","Related",2,6,"Study","Related","R1",22183,""
"5ab10212fb22320001bacdfe",4,10,"Read B","Lemon","Lemon","R1","Related",12,12,"Study","Related","R1",4540,""
"5ab10212fb22320001bacdfe",5,10,"Read B","Kiwi","Kiwi","R1","Related",8,8,"Study","Related","R1",8438,""
"5ab10212fb22320001bacdfe",6,10,"Read B","Grape","Grape","R1","Related",4,10,"Study","Related","R1",3932,""
"5ab10212fb22320001bacdfe",7,10,"Read B","Strawberry","Strawberry","R1","Related",7,3,"Study","Related","R1",5477,""
"5ab10212fb22320001bacdfe",8,10,"Read B","Cherry","Cherry","R1","Related",11,5,"Study","Related","R1",3037,""
"5ab10212fb22320001bacdfe",9,10,"Read B","Pear","Pear","R1","Related",5,11,"Study","Related","R1",2757,""
"5ab10212fb22320001bacdfe",10,10,"Read B","Banana","Banana","R1","Related",3,13,"Study","Related","R1",4676,""
"5ab10212fb22320001bacdfe",11,10,"Read B","Peach","Peach","R1","Related",6,7,"Study","Related","R1",3208,""
"5ab10212fb22320001bacdfe",12,10,"Read B","Apple","Apple","R1","Related",1,4,"Study","Related","R1",3804,""
"5ab10212fb22320001bacdfe",13,10,"Read B","Plum","Plum","R1","Related",9,2,"Study","Related","R1",3070,""
"5ab10212fb22320001bacdfe",14,10,"Read B","Mango","Mango","R1","Related",10,9,"Study","Related","R1",4162,""
"5ab10212fb22320001bacdfe",18,10,"Read B","","","","",NA,0,"FreeRecall","Related","RECALL_Test1",65002,"orange lemon strawberry pear banana mango apple plum"
"5ab10212fb22320001bacdfe",20,10,"Read B","Bean","Bean","U1","Unrelated",22,25,"Study","Unrelated","U1",4376,""
"5ab10212fb22320001bacdfe",21,10,"Read B","Yellow","Yellow","U1","Unrelated",19,19,"Study","Unrelated","U1",3349,""
"5ab10212fb22320001bacdfe",22,10,"Read B","Mint","Mint","U1","Unrelated",17,17,"Study","Unrelated","U1",2834,""
"5ab10212fb22320001bacdfe",23,10,"Read B","Dirt","Dirt","U1","Unrelated",16,16,"Study","Unrelated","U1",3363,""
"5ab10212fb22320001bacdfe",24,10,"Read B","Kayak","Kayak","U1","Unrelated",20,15,"Study","Unrelated","U1",3500,""
"5ab10212fb22320001bacdfe",25,10,"Read B","Slow","Slow","U1","Unrelated",23,20,"Study","Unrelated","U1",2483,""
"5ab10212fb22320001bacdfe",26,10,"Read B","Flea","Flea","U1","Unrelated",21,22,"Study","Unrelated","U1",3138,""
"5ab10212fb22320001bacdfe",27,10,"Read B","Hawk","Hawk","U1","Unrelated",24,14,"Study","Unrelated","U1",2826,""
"5ab10212fb22320001bacdfe",28,10,"Read B","Frog","Frog","U1","Unrelated",13,23,"Study","Unrelated","U1",3559,""
"5ab10212fb22320001bacdfe",29,10,"Read B","Shirt","Shirt","U1","Unrelated",18,24,"Study","Unrelated","U1",2622,""
"5ab10212fb22320001bacdfe",30,10,"Read B","Document","Document","U1","Unrelated",15,18,"Study","Unrelated","U1",4813,""
"5ab10212fb22320001bacdfe",31,10,"Read B","Bed","Bed","U1","Unrelated",14,21,"Study","Unrelated","U1",2893,""
"5ab10212fb22320001bacdfe",35,10,"Read B","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test2",65000,"bed yellow mint kayak document hawk"
"5ab10212fb22320001bacdfe",37,10,"Read B","Roof","Roof","R2","Related",36,33,"Study","Related","R2",4140,""
"5ab10212fb22320001bacdfe",38,10,"Read B","Elevator","Elevator","R2","Related",33,29,"Study","Related","R2",4899,""
"5ab10212fb22320001bacdfe",39,10,"Read B","Window","Window","R2","Related",28,30,"Study","Related","R2",2882,""
"5ab10212fb22320001bacdfe",40,10,"Read B","Ceiling","Ceiling","R2","Related",25,32,"Study","Related","R2",3159,""
"5ab10212fb22320001bacdfe",41,10,"Read B","Hallway","Hallway","R2","Related",35,26,"Study","Related","R2",4735,""
"5ab10212fb22320001bacdfe",42,10,"Read B","Stairs","Stairs","R2","Related",32,27,"Study","Related","R2",3299,""
"5ab10212fb22320001bacdfe",43,10,"Read B","Attic","Attic","R2","Related",34,34,"Study","Related","R2",3722,""
"5ab10212fb22320001bacdfe",44,10,"Read B","Basement","Basement","R2","Related",26,36,"Study","Related","R2",3986,""
"5ab10212fb22320001bacdfe",45,10,"Read B","Wall","Wall","R2","Related",29,37,"Study","Related","R2",2959,""
"5ab10212fb22320001bacdfe",46,10,"Read B","Door","Door","R2","Related",30,35,"Study","Related","R2",3516,""
"5ab10212fb22320001bacdfe",47,10,"Read B","Bathroom","Bathroom","R2","Related",27,31,"Study","Related","R2",3503,""
"5ab10212fb22320001bacdfe",48,10,"Read B","Floor","Floor","R2","Related",31,28,"Study","Related","R2",3161,""
"5ab10212fb22320001bacdfe",52,10,"Read B","","","","",NA,0,"FreeRecall","Related","RECALL_Test3",65002,"floor bathroom door roof ceiling basement wall"
"5ab10212fb22320001bacdfe",54,10,"Read B","Salt","Salt","U2","Unrelated",39,49,"Study","Unrelated","U2",3122,""
"5ab10212fb22320001bacdfe",55,10,"Read B","Rest","Rest","U2","Unrelated",48,47,"Study","Unrelated","U2",3332,""
"5ab10212fb22320001bacdfe",56,10,"Read B","Cloud","Cloud","U2","Unrelated",40,38,"Study","Unrelated","U2",3695,""
"5ab10212fb22320001bacdfe",57,10,"Read B","Flute","Flute","U2","Unrelated",38,45,"Study","Unrelated","U2",4497,""
"5ab10212fb22320001bacdfe",58,10,"Read B","Cook","Cook","U2","Unrelated",42,48,"Study","Unrelated","U2",4619,""
"5ab10212fb22320001bacdfe",59,10,"Read B","Fossil","Fossil","U2","Unrelated",43,39,"Study","Unrelated","U2",16410,""
"5ab10212fb22320001bacdfe",60,10,"Read B","Drill","Drill","U2","Unrelated",45,46,"Study","Unrelated","U2",8458,""
"5ab10212fb22320001bacdfe",61,10,"Read B","Basket","Basket","U2","Unrelated",41,41,"Study","Unrelated","U2",5219,""
"5ab10212fb22320001bacdfe",62,10,"Read B","Tent","Tent","U2","Unrelated",46,43,"Study","Unrelated","U2",3220,""
"5ab10212fb22320001bacdfe",63,10,"Read B","Phone","Phone","U2","Unrelated",47,44,"Study","Unrelated","U2",4194,""
"5ab10212fb22320001bacdfe",64,10,"Read B","Mother","Mother","U2","Unrelated",44,40,"Study","Unrelated","U2",3546,""
"5ab10212fb22320001bacdfe",65,10,"Read B","Card","Card","U2","Unrelated",37,42,"Study","Unrelated","U2",3303,""
"5ab10212fb22320001bacdfe",69,10,"Read B","","","","",NA,0,"FreeRecall","","RECALL_Test4",65001,"salt rest drill fossil card mother tent basket flute"
"5af2ef2aa27d3b00011eb45d",3,12,"Read D","Lemon","Lemon","R1","Related",12,11,"Study","Unrelated","U1",3196,""
"5af2ef2aa27d3b00011eb45d",4,12,"Read D","Apple","Apple","R1","Related",1,13,"Study","Unrelated","U1",2329,""
"5af2ef2aa27d3b00011eb45d",5,12,"Read D","Banana","Banana","R1","Related",3,9,"Study","Unrelated","U1",2710,""
"5af2ef2aa27d3b00011eb45d",6,12,"Read D","Kiwi","Kiwi","R1","Related",8,10,"Study","Unrelated","U1",2236,""
"5af2ef2aa27d3b00011eb45d",7,12,"Read D","Grape","Grape","R1","Related",4,4,"Study","Unrelated","U1",2210,""
"5af2ef2aa27d3b00011eb45d",8,12,"Read D","Plum","Plum","R1","Related",9,2,"Study","Unrelated","U1",3773,""
"5af2ef2aa27d3b00011eb45d",9,12,"Read D","Peach","Peach","R1","Related",6,8,"Study","Unrelated","U1",2494,""
"5af2ef2aa27d3b00011eb45d",10,12,"Read D","Pear","Pear","R1","Related",5,7,"Study","Unrelated","U1",2054,""
"5af2ef2aa27d3b00011eb45d",11,12,"Read D","Orange","Orange","R1","Related",2,5,"Study","Unrelated","U1",2422,""
"5af2ef2aa27d3b00011eb45d",12,12,"Read D","Mango","Mango","R1","Related",10,12,"Study","Unrelated","U1",2272,""
"5af2ef2aa27d3b00011eb45d",13,12,"Read D","Cherry","Cherry","R1","Related",11,3,"Study","Unrelated","U1",2567,""
"5af2ef2aa27d3b00011eb45d",14,12,"Read D","Strawberry","Strawberry","R1","Related",7,6,"Study","Unrelated","U1",3763,""
"5af2ef2aa27d3b00011eb45d",18,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65002,"Kiwi, Apple, Pear, Banana, Grape, Cherry, Strawberry, Lemon, Plum, Orange"
"5af2ef2aa27d3b00011eb45d",20,12,"Read D","Flea","Flea","U1","Unrelated",21,14,"Study","Related","R1",3174,""
"5af2ef2aa27d3b00011eb45d",21,12,"Read D","Bed","Bed","U1","Unrelated",14,17,"Study","Related","R1",2612,""
"5af2ef2aa27d3b00011eb45d",22,12,"Read D","Mint","Mint","U1","Unrelated",17,16,"Study","Related","R1",2115,""
"5af2ef2aa27d3b00011eb45d",23,12,"Read D","Frog","Frog","U1","Unrelated",13,24,"Study","Related","R1",2798,""
"5af2ef2aa27d3b00011eb45d",24,12,"Read D","Yellow","Yellow","U1","Unrelated",19,22,"Study","Related","R1",2482,""
"5af2ef2aa27d3b00011eb45d",25,12,"Read D","Slow","Slow","U1","Unrelated",23,18,"Study","Related","R1",2025,""
"5af2ef2aa27d3b00011eb45d",26,12,"Read D","Shirt","Shirt","U1","Unrelated",18,20,"Study","Related","R1",3338,""
"5af2ef2aa27d3b00011eb45d",27,12,"Read D","Hawk","Hawk","U1","Unrelated",24,15,"Study","Related","R1",2215,""
"5af2ef2aa27d3b00011eb45d",28,12,"Read D","Bean","Bean","U1","Unrelated",22,23,"Study","Related","R1",2192,""
"5af2ef2aa27d3b00011eb45d",29,12,"Read D","Dirt","Dirt","U1","Unrelated",16,19,"Study","Related","R1",2019,""
"5af2ef2aa27d3b00011eb45d",30,12,"Read D","Kayak","Kayak","U1","Unrelated",20,25,"Study","Related","R1",2375,""
"5af2ef2aa27d3b00011eb45d",31,12,"Read D","Document","Document","U1","Unrelated",15,21,"Study","Related","R1",3455,""
"5af2ef2aa27d3b00011eb45d",35,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65001,"Flea, Bed, Dirt, Kayak, Document, Slow, Shirt, Yellow, Bean, Mint"
"5af2ef2aa27d3b00011eb45d",37,12,"Read D","Floor","Floor","R2","Related",31,30,"Study","Unrelated","U2",2764,""
"5af2ef2aa27d3b00011eb45d",38,12,"Read D","Door","Door","R2","Related",30,28,"Study","Unrelated","U2",1961,""
"5af2ef2aa27d3b00011eb45d",39,12,"Read D","Bathroom","Bathroom","R2","Related",27,33,"Study","Unrelated","U2",3201,""
"5af2ef2aa27d3b00011eb45d",40,12,"Read D","Elevator","Elevator","R2","Related",33,29,"Study","Unrelated","U2",3569,""
"5af2ef2aa27d3b00011eb45d",41,12,"Read D","Roof","Roof","R2","Related",36,34,"Study","Unrelated","U2",1951,""
"5af2ef2aa27d3b00011eb45d",42,12,"Read D","Wall","Wall","R2","Related",29,26,"Study","Unrelated","U2",1970,""
"5af2ef2aa27d3b00011eb45d",43,12,"Read D","Hallway","Hallway","R2","Related",35,32,"Study","Unrelated","U2",2381,""
"5af2ef2aa27d3b00011eb45d",44,12,"Read D","Ceiling","Ceiling","R2","Related",25,37,"Study","Unrelated","U2",2973,""
"5af2ef2aa27d3b00011eb45d",45,12,"Read D","Stairs","Stairs","R2","Related",32,31,"Study","Unrelated","U2",2496,""
"5af2ef2aa27d3b00011eb45d",46,12,"Read D","Attic","Attic","R2","Related",34,27,"Study","Unrelated","U2",3115,""
"5af2ef2aa27d3b00011eb45d",47,12,"Read D","Basement","Basement","R2","Related",26,35,"Study","Unrelated","U2",2642,""
"5af2ef2aa27d3b00011eb45d",48,12,"Read D","Window","Window","R2","Related",28,36,"Study","Unrelated","U2",2128,""
"5af2ef2aa27d3b00011eb45d",52,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65004,"Stairs, Window, Door, Ceiling, Attic, Kitchen, Basement, Wall, Roof, Bathroom, Elevator, Floor"
"5af2ef2aa27d3b00011eb45d",54,12,"Read D","Flute","Flute","U2","Unrelated",38,43,"Study","Related","R2",5336,""
"5af2ef2aa27d3b00011eb45d",55,12,"Read D","Card","Card","U2","Unrelated",37,39,"Study","Related","R2",2214,""
"5af2ef2aa27d3b00011eb45d",56,12,"Read D","Mother","Mother","U2","Unrelated",44,38,"Study","Related","R2",2318,""
"5af2ef2aa27d3b00011eb45d",57,12,"Read D","Cook","Cook","U2","Unrelated",42,40,"Study","Related","R2",2009,""
"5af2ef2aa27d3b00011eb45d",58,12,"Read D","Tent","Tent","U2","Unrelated",46,49,"Study","Related","R2",1881,""
"5af2ef2aa27d3b00011eb45d",59,12,"Read D","Phone","Phone","U2","Unrelated",47,47,"Study","Related","R2",2084,""
"5af2ef2aa27d3b00011eb45d",60,12,"Read D","Cloud","Cloud","U2","Unrelated",40,42,"Study","Related","R2",1852,""
"5af2ef2aa27d3b00011eb45d",61,12,"Read D","Drill","Drill","U2","Unrelated",45,44,"Study","Related","R2",1964,""
"5af2ef2aa27d3b00011eb45d",62,12,"Read D","Basket","Basket","U2","Unrelated",41,48,"Study","Related","R2",2085,""
"5af2ef2aa27d3b00011eb45d",63,12,"Read D","Rest","Rest","U2","Unrelated",48,41,"Study","Related","R2",1945,""
"5af2ef2aa27d3b00011eb45d",64,12,"Read D","Fossil","Fossil","U2","Unrelated",43,46,"Study","Related","R2",3768,""
"5af2ef2aa27d3b00011eb45d",65,12,"Read D","Salt","Salt","U2","Unrelated",39,45,"Study","Related","R2",1949,""
"5af2ef2aa27d3b00011eb45d",69,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65001,"Drill, Cloud, Mother, Flute, Card, Basket, Salt, Tent"
"5b35824a975e260001e9b7a6",3,9,"Read A","Canyon","Canyon","R1","Related",3,5,"Study","Related","R1",2670,""
"5b35824a975e260001e9b7a6",4,9,"Read A","Ocean","Ocean","R1","Related",8,3,"Study","Related","R1",2188,""
"5b35824a975e260001e9b7a6",5,9,"Read A","River","River","R1","Related",2,13,"Study","Related","R1",4915,""
"5b35824a975e260001e9b7a6",6,9,"Read A","Glacier","Glacier","R1","Related",12,4,"Study","Related","R1",3821,""
"5b35824a975e260001e9b7a6",7,9,"Read A","Rock","Rock","R1","Related",5,11,"Study","Related","R1",4950,""
"5b35824a975e260001e9b7a6",8,9,"Read A","Mountain","Mountain","R1","Related",7,12,"Study","Related","R1",2095,""
"5b35824a975e260001e9b7a6",9,9,"Read A","Valley","Valley","R1","Related",1,7,"Study","Related","R1",1659,""
"5b35824a975e260001e9b7a6",10,9,"Read A","Hill","Hill","R1","Related",6,6,"Study","Related","R1",1754,""
"5b35824a975e260001e9b7a6",11,9,"Read A","Volcano","Volcano","R1","Related",4,10,"Study","Related","R1",1605,""
"5b35824a975e260001e9b7a6",12,9,"Read A","Island","Island","R1","Related",9,8,"Study","Related","R1",1031,""
"5b35824a975e260001e9b7a6",13,9,"Read A","Lake","Lake","R1","Related",10,9,"Study","Related","R1",1495,""
"5b35824a975e260001e9b7a6",14,9,"Read A","Cave","Cave","R1","Related",11,2,"Study","Related","R1",1987,""
"5b35824a975e260001e9b7a6",18,9,"Read A","","","","",NA,0,"FreeRecall","Related","RECALL_Test1",65001,"canyon, mountain, river, ocean, volcano, hill, valley, "
"5b35824a975e260001e9b7a6",20,9,"Read A","Milk","Milk","U1","Unrelated",22,17,"Study","Unrelated","U1",1531,""
"5b35824a975e260001e9b7a6",21,9,"Read A","Ballet","Ballet","U1","Unrelated",24,18,"Study","Unrelated","U1",1624,""
"5b35824a975e260001e9b7a6",22,9,"Read A","Parrot","Parrot","U1","Unrelated",21,20,"Study","Unrelated","U1",1436,""
"5b35824a975e260001e9b7a6",23,9,"Read A","Pants","Pants","U1","Unrelated",17,14,"Study","Unrelated","U1",1543,""
"5b35824a975e260001e9b7a6",24,9,"Read A","Mayor","Mayor","U1","Unrelated",14,16,"Study","Unrelated","U1",1702,""
"5b35824a975e260001e9b7a6",25,9,"Read A","Dollar","Dollar","U1","Unrelated",20,15,"Study","Unrelated","U1",1646,""
"5b35824a975e260001e9b7a6",26,9,"Read A","Guitar","Guitar","U1","Unrelated",19,22,"Study","Unrelated","U1",1567,""
"5b35824a975e260001e9b7a6",27,9,"Read A","Student","Student","U1","Unrelated",15,21,"Study","Unrelated","U1",1916,""
"5b35824a975e260001e9b7a6",28,9,"Read A","Jeep","Jeep","U1","Unrelated",23,24,"Study","Unrelated","U1",1645,""
"5b35824a975e260001e9b7a6",29,9,"Read A","Rifle","Rifle","U1","Unrelated",13,23,"Study","Unrelated","U1",1568,""
